"","x","y"
"spot1",30.6502710562199,39.7801843704656
"spot2",37.0038155582733,54.5332436682656
"spot3",25.3282626741566,62.8717212472111
"spot4",22.1882807090878,23.6136403400451
"spot5",35.7320632436313,65.89917819947
"spot6",30.6346980505623,49.1339722881094
"spot7",10.0040297955275,53.7988851545379
"spot8",3.45993699738756,65.9088276326656
"spot9",4.67232506489381,36.9817725615576
"spot10",0.511236628517509,74.7289822204039
"spot11",1.96115584112704,20.4870589543134
"spot12",25.1680159242824,46.2987613398582
"spot13",2.38472908968106,36.1600443953648
"spot14",1.62931303493679,68.4492674190551
"spot15",25.7988567696884,18.7540613580495
"spot16",2.02513581607491,51.3787459116429
"spot17",44.1941750003025,90.4153399867937
"spot18",30.3283767891116,50.4584206501022
"spot19",10.7688615098596,81.015998730436
"spot20",3.4852436510846,94.2576220957562
"spot21",16.5061252308078,57.442430080846
"spot22",2.75524476310238,69.309905776754
"spot23",35.1565323653631,51.2306121643633
"spot24",42.3748008324765,27.7073065983132
"spot25",27.3498667404056,46.7462910106406
"spot26",20.950600609649,58.7350858608261
"spot27",2.29206455405802,27.8054196154699
"spot28",19.4770256872289,32.4684811057523
"spot29",40.6694438890554,11.2888492178172
"spot30",47.2513689775951,27.6133147999644
"spot31",1.44904222106561,23.5029510920867
"spot32",30.9462522622198,8.35980183910578
"spot33",44.1669286461547,4.12491990718991
"spot34",37.9132619942538,33.9587422320619
"spot35",36.2448362633586,58.8083593873307
"spot36",18.1388856959529,91.1145177902654
"spot37",21.5694012353197,82.0111288921908
"spot38",6.03580152383074,72.8007892612368
"spot39",33.9641332509927,39.9806364206597
"spot40",47.2456135670654,71.7178152874112
"spot41",11.2518344656564,73.5364612424746
"spot42",45.6960833165795,82.8489823034033
"spot43",25.8620323496871,80.8770892675966
"spot44",11.8954040925018,10.6046157190576
"spot45",9.87512490246445,46.2254632962868
"spot46",11.0606256872416,81.6659197444096
"spot47",5.3372562630102,76.6313797095791
"spot48",46.211669256445,77.6818787213415
"spot49",8.4949656156823,21.1885880911723
"spot50",19.6676542283967,15.5293887248263
"spot51",19.1181097878143,96.5395574690774
"spot52",35.3058619890362,23.5098880482838
"spot53",26.8649789853953,19.0283698029816
"spot54",49.6382921584882,9.54129605088383
"spot55",14.6482236566953,52.7168971952051
"spot56",48.808519623708,32.1089549455792
"spot57",20.9595881984569,53.7591462256387
"spot58",23.6362532246858,89.8814257234335
"spot59",26.7019380349666,75.344867631793
"spot60",29.0367888635956,28.5546450177208
"spot61",11.2571413395926,61.9135389337316
"spot62",46.2001403560862,65.2812559623271
"spot63",30.1980508957058,92.7417326951399
"spot64",4.69690071186051,16.232865373604
"spot65",31.7835475201719,3.86925195343792
"spot66",1.07785267755389,12.5604503322393
"spot67",21.6693575610407,44.9224359588698
"spot68",0.0688422587700188,84.665868524462
"spot69",40.8355199848302,64.156388817355
"spot70",27.7380202081986,19.4952399237081
"spot71",2.96273987041786,62.7402439247817
"spot72",33.4755408577621,0.49902384635061
"spot73",2.72049061022699,47.3169873934239
"spot74",30.4562066798098,80.5010168580338
"spot75",7.67095488263294,95.7156565506011
"spot76",34.7786516766064,75.7314988644794
"spot77",8.35300631588325,2.20626711379737
"spot78",43.619744759053,61.5009177010506
"spot79",20.3664575936273,40.5464638955891
"spot80",1.53282979736105,72.4830589722842
"spot81",8.05440928088501,86.1249529523775
"spot82",49.4724089163356,21.6968014836311
"spot83",21.3531312067062,47.8276285110041
"spot84",31.0980185633525,69.1693065222353
"spot85",45.2583286212757,17.5829109502956
"spot86",43.7215412734076,88.1400344893336
"spot87",39.1509682522155,10.0912216119468
"spot88",14.2942163278349,10.3098947089165
"spot89",9.20537060592324,64.3137751379982
"spot90",20.1697186450474,34.869953035377
"spot91",43.4862610185519,35.6476884800941
"spot92",35.8643602929078,62.0094363344833
"spot93",37.15983039001,1.15788772236556
"spot94",15.529168327339,55.5552321951836
"spot95",12.2493802569807,35.7226446038112
"spot96",47.5070406333543,16.5686611318961
"spot97",32.9573776340112,55.6811288697645
"spot98",19.125056557823,70.8935322472826
"spot99",4.26777291577309,51.8437973223627
"spot100",6.56239608069882,19.2116366233677
"spot101",87.6569126965478,8.59255369286984
"spot102",77.6791390380822,80.946315638721
"spot103",58.7248912313953,27.2484331158921
"spot104",73.6808682908304,97.8527037193999
"spot105",73.7681416794658,15.2252352098003
"spot106",79.1014495887794,92.6216950872913
"spot107",50.3689022036269,88.6806404683739
"spot108",62.1321622864343,24.7555208625272
"spot109",62.2120335581712,46.6088355053216
"spot110",60.3418329614215,71.2683940539137
"spot111",60.8102914295159,74.8423195676878
"spot112",79.2849154211581,19.5229235338047
"spot113",83.9636788470671,42.1311013167724
"spot114",66.9703168794513,95.2614241745323
"spot115",57.8305403119884,59.3169703613967
"spot116",52.8786666458473,55.7105485349894
"spot117",55.0835301168263,0.618625874631107
"spot118",58.7541065411642,35.5203551938757
"spot119",68.5110965860076,27.0239793229848
"spot120",58.0001152819023,18.3460601372644
"spot121",94.194355874788,58.6490026209503
"spot122",74.3122059619054,4.58367001265287
