,sample,spot_name,cluster
0,slice1,spot1,0
1,slice1,spot2,0
2,slice1,spot3,0
3,slice1,spot4,3
4,slice1,spot5,0
5,slice1,spot6,0
6,slice1,spot7,0
7,slice1,spot8,0
8,slice1,spot9,0
9,slice1,spot10,0
10,slice1,spot11,0
11,slice1,spot12,0
12,slice1,spot13,0
13,slice1,spot14,0
14,slice1,spot15,0
15,slice1,spot16,0
16,slice1,spot17,0
17,slice1,spot18,3
18,slice1,spot19,3
19,slice1,spot20,3
20,slice1,spot21,0
21,slice1,spot22,0
22,slice1,spot23,0
23,slice1,spot24,0
24,slice1,spot25,0
25,slice1,spot26,0
26,slice1,spot27,0
27,slice1,spot28,0
28,slice1,spot29,0
29,slice1,spot30,0
30,slice1,spot31,0
31,slice1,spot32,0
32,slice1,spot33,0
33,slice1,spot34,0
34,slice1,spot35,0
35,slice1,spot36,0
36,slice1,spot37,0
37,slice1,spot38,0
38,slice1,spot39,0
39,slice1,spot40,0
40,slice1,spot41,0
41,slice1,spot42,0
42,slice1,spot43,3
43,slice1,spot44,0
44,slice1,spot45,0
45,slice1,spot46,0
46,slice1,spot47,0
47,slice1,spot48,0
48,slice1,spot49,0
49,slice1,spot50,0
50,slice1,spot51,0
51,slice1,spot52,0
52,slice1,spot53,0
53,slice1,spot54,0
54,slice1,spot55,0
55,slice1,spot56,0
56,slice1,spot57,0
57,slice1,spot58,3
58,slice1,spot59,0
59,slice1,spot60,0
60,slice1,spot61,3
61,slice1,spot62,0
62,slice1,spot63,0
63,slice1,spot64,0
64,slice1,spot65,0
65,slice1,spot66,3
66,slice1,spot67,0
67,slice1,spot68,0
68,slice1,spot69,0
69,slice1,spot70,0
70,slice1,spot71,0
71,slice1,spot72,0
72,slice1,spot73,0
73,slice1,spot74,3
74,slice1,spot75,0
75,slice1,spot76,0
76,slice1,spot77,0
77,slice1,spot78,0
78,slice1,spot79,3
79,slice1,spot80,0
80,slice1,spot81,0
81,slice1,spot82,0
82,slice1,spot83,0
83,slice1,spot84,3
84,slice1,spot85,0
85,slice1,spot86,3
86,slice1,spot87,0
87,slice1,spot88,3
88,slice1,spot89,3
89,slice1,spot90,0
90,slice1,spot91,0
91,slice1,spot92,0
92,slice1,spot93,0
93,slice1,spot94,3
94,slice1,spot95,3
95,slice1,spot96,0
96,slice1,spot97,0
97,slice1,spot98,0
98,slice1,spot99,0
99,slice1,spot100,0
100,slice1,spot101,3
101,slice1,spot102,3
102,slice1,spot103,3
103,slice1,spot104,3
104,slice1,spot105,3
105,slice1,spot106,0
106,slice1,spot107,1
107,slice1,spot108,3
108,slice1,spot109,3
109,slice1,spot110,3
110,slice1,spot111,3
111,slice1,spot112,1
112,slice1,spot113,3
113,slice1,spot114,3
114,slice1,spot115,3
115,slice1,spot116,3
116,slice1,spot117,3
117,slice1,spot118,3
118,slice1,spot119,3
119,slice1,spot120,1
120,slice1,spot121,3
121,slice1,spot122,3
122,slice1,spot123,3
123,slice1,spot124,1
124,slice1,spot125,3
125,slice1,spot126,1
126,slice1,spot127,3
127,slice1,spot128,3
128,slice1,spot129,3
129,slice1,spot130,3
130,slice1,spot131,3
131,slice1,spot132,3
