"","x","y"
"spot1001",20.6065181293525,36.7630866356194
"spot1002",15.9946535364725,63.6694819200784
"spot1003",4.90029238862917,92.4771232996136
"spot1004",13.3052423247136,68.9930759835988
"spot1005",21.9336591893807,83.5774686187506
"spot1006",36.6519806790166,40.3177935164422
"spot1007",21.4748322963715,10.2382270619273
"spot1008",40.7432786072604,99.5874805608764
"spot1009",35.2446705568582,81.0994808794931
"spot1010",32.7409349149093,90.2774868300185
"spot1011",45.7150837639347,49.9749280977994
"spot1012",34.804112080019,21.4181454852223
"spot1013",7.28744830703363,52.5127281667665
"spot1014",29.9903074745089,75.3309277119115
"spot1015",22.0817977562547,60.1848470279947
"spot1016",12.9914376884699,93.6784455785528
"spot1017",35.5486640823074,78.503833967261
"spot1018",39.7813828196377,19.1851565148681
"spot1019",31.7817355273291,54.210531595163
"spot1020",39.6396308555268,36.0463674645871
"spot1021",25.2696725074202,72.4565792828798
"spot1022",44.4959577405825,94.7156438138336
"spot1023",22.4099742015824,25.661485735327
"spot1024",26.5883353771642,45.0750362826511
"spot1025",7.57722916314378,98.2588407583535
"spot1026",22.7986417594366,60.631211521104
"spot1027",15.6085266382433,37.773389951326
"spot1028",14.7254489245825,77.3793009342626
"spot1029",6.55291021103039,86.7762453388423
"spot1030",4.61482203099877,92.4210100900382
"spot1031",30.8079193695448,22.712670522742
"spot1032",40.8396491548046,94.8914783541113
"spot1033",30.4387307842262,25.305995089002
"spot1034",20.6117497291416,54.0434615686536
"spot1035",14.5541990641505,14.8241999559104
"spot1036",36.8160541169345,74.839670653455
"spot1037",22.575538395904,77.1399085177109
"spot1038",39.337258215528,38.5208082851022
"spot1039",8.39851596392691,70.3741728095338
"spot1040",19.943901442457,89.596456498839
"spot1041",1.22968202922493,95.6281508784741
"spot1042",16.7580320034176,2.76754747610539
"spot1043",13.7846393510699,8.89592075254768
"spot1044",42.4431655439548,36.0325925052166
"spot1045",41.8620305485092,19.7853268356994
"spot1046",32.4982142541558,22.6988574955612
"spot1047",33.8354104547761,57.7188756782562
"spot1048",11.4386990549974,46.601955476217
"spot1049",46.9501591753215,72.9990278603509
"spot1050",34.6287041553296,42.0962446834892
"spot1051",45.1063861837611,36.7774129612371
"spot1052",45.0534739531577,11.0452560940757
"spot1053",48.9463655278087,37.8786746645346
"spot1054",32.7746652066708,73.6494821263477
"spot1055",22.476240049582,22.5457462947816
"spot1056",31.5876928740181,84.1928768204525
"spot1057",13.0120862275362,23.8523678388447
"spot1058",17.958825873211,41.1814318038523
"spot1059",36.5655762027018,46.2274645688012
"spot1060",9.21999553684145,27.3478097748011
"spot1061",12.6906013581902,16.1421078955755
"spot1062",5.6699302396737,17.3993196338415
"spot1063",39.8938680067658,24.5320054003969
"spot1064",17.5697630969808,60.1215381873772
"spot1065",11.3883557845838,32.6543418224901
"spot1066",18.8716280390508,51.6724226297811
"spot1067",21.1926304502413,56.0821070335805
"spot1068",41.2013913970441,30.1131901564077
"spot1069",9.76343693910167,68.2778674410656
"spot1070",5.06877936422825,75.1930043566972
"spot1071",34.2669433099218,10.6544098351151
"spot1072",5.67199426004663,52.5076048448682
"spot1073",35.3610796271823,35.5822431389242
"spot1074",41.1853275843896,67.8200487745926
"spot1075",17.7561561111361,54.5633355155587
"spot1076",46.0981174488552,55.8296187082306
"spot1077",5.28400063049048,61.1253561917692
"spot1078",2.37403599312529,14.9753466248512
"spot1079",30.8002004516311,46.1687463102862
"spot1080",27.5083067012019,63.5126426117495
"spot1081",39.2259986838326,51.7369670094922
"spot1082",30.0645993556827,16.4910316932946
"spot1083",48.4220101730898,99.3507442530245
"spot1084",30.4559567593969,99.8193133389577
"spot1085",21.865910908673,69.9193957960233
"spot1086",28.9763797540218,57.325029768981
"spot1087",1.11181944375858,60.5523635400459
"spot1088",44.4709929521196,37.3597749276087
"spot1089",38.9837945112959,4.45410220418125
"spot1090",16.854685661383,15.2447786414996
"spot1091",18.24748783838,26.6785951331258
"spot1092",35.7801774865948,84.9163870327175
"spot1093",47.5524798152037,82.3031328152865
"spot1094",29.3381569674239,69.8278622003272
"spot1095",31.8596758530475,98.4687115531415
"spot1096",48.4915058361366,31.3289481913671
"spot1097",27.051653736271,63.4128051809967
"spot1098",6.7752089118585,17.5282056676224
"spot1099",10.5500570614822,86.6000606212765
"spot1100",4.24474428873509,54.7148723853752
"spot1101",88.8966043130495,66.5141216013581
"spot1102",76.7465866636485,24.2102234857157
"spot1103",65.1223680120893,9.96768090408295
"spot1104",87.3162924661301,97.9844588320702
"spot1105",54.2986572952941,76.956827333197
"spot1106",80.7990921661258,98.7853722646832
"spot1107",62.4755189404823,0.70167004596442
"spot1108",52.6511541684158,41.3389323279262
"spot1109",89.5385375828482,12.4634990934283
"spot1110",73.3192581799813,71.7499024700373
"spot1111",71.3101761066355,32.7934799715877
"spot1112",73.0062307906337,81.1599819688126
"spot1113",85.0745038595051,61.8720670929179
"spot1114",74.4742710376158,34.8400761839002
"spot1115",64.026362192817,57.2053861804307
"spot1116",85.8927710796706,49.9008006416261
"spot1117",89.0332992188632,51.4004081021994
"spot1118",52.8116162866354,44.1419095732272
"spot1119",79.4424192165025,22.5103050703183
"spot1120",70.6247581518255,80.0700675230473
"spot1121",86.0339894425124,85.618506395258
"spot1122",60.844216204714,32.0341994054615
"spot1123",54.1588651016355,8.93158670514822
"spot1124",83.8976452709176,36.2487607402727
"spot1125",53.462549764663,14.2793928738683
"spot1126",60.6165441335179,29.6310510952026
"spot1127",75.6755113834515,22.5516159785911
"spot1128",73.8716669031419,37.9038823768497
"spot1129",50.6209176965058,67.0857669785619
"spot1130",61.8785948376171,77.8379599330947
"spot1131",79.1435933322646,96.9999960390851
"spot1132",98.0771538685076,22.6377814309672
"spot1133",71.0560063947923,14.7233607945964
"spot1134",73.2466777320951,52.0293713547289
"spot1135",88.0148128024302,80.1468423102051
"spot1136",76.02752285311,55.2263109013438
"spot1137",55.1732479943894,50.2623184351251
"spot1138",64.3923473544419,71.8444638652727
"spot1139",56.8259922671132,81.0674732783809
"spot1140",92.9970134049654,97.203215979971
"spot1141",59.9095421726815,3.23302315082401
"spot1142",62.3010098934174,34.6424332354218
"spot1143",60.5554769630544,95.1369826914743
"spot1144",65.1486221933737,2.87956451065838
"spot1145",71.2823884910904,61.9079549331218
"spot1146",94.9623248889111,17.2150179510936
"spot1147",54.4436453026719,9.86251605208963
"spot1148",79.2077452293597,22.87046413403
"spot1149",79.5024367514998,4.13111550733447
"spot1150",61.5092599531636,76.5204508090392
"spot1151",71.4317635982297,28.5053241532296
"spot1152",63.5379215120338,92.9964263923466
"spot1153",55.046852491796,42.42322165519
"spot1154",95.7660457352176,51.2064194772393
"spot1155",65.1309032924473,69.4769031601027
"spot1156",93.6909455573186,62.2253875015303
"spot1157",77.2237044991925,36.6956507554278
"spot1158",65.5723989708349,13.9320908812806
"spot1159",66.0122116678394,95.5967471236363
"spot1160",52.3242934606969,33.50707993377
"spot1161",62.0206008665264,37.6341665629297
"spot1162",77.5401550577953,93.5825984925032
"spot1163",94.1495872917585,72.8995374636725
"spot1164",97.3750456236303,59.0545006794855
"spot1165",86.7751571699046,53.0520961852744
"spot1166",86.3311243942007,89.9585771607235
"spot1167",58.9528206037357,56.4259114442393
"spot1168",72.8566007921472,60.5833684327081
"spot1169",61.2168338266201,40.5814440688118
"spot1170",61.7668336373754,34.1545919887722
"spot1171",61.7288544774055,1.9187337718904
"spot1172",89.2391078756191,5.40968289133161
"spot1173",66.6199428844266,77.3358321515843
