,sample,spot_name,cluster
0,slice1,spot1,2
1,slice1,spot2,2
2,slice1,spot3,2
3,slice1,spot4,0
4,slice1,spot5,2
5,slice1,spot6,2
6,slice1,spot7,2
7,slice1,spot8,2
8,slice1,spot9,2
9,slice1,spot10,2
10,slice1,spot11,2
11,slice1,spot12,2
12,slice1,spot13,2
13,slice1,spot14,2
14,slice1,spot15,2
15,slice1,spot16,2
16,slice1,spot17,2
17,slice1,spot18,0
18,slice1,spot19,0
19,slice1,spot20,0
20,slice1,spot21,2
21,slice1,spot22,2
22,slice1,spot23,2
23,slice1,spot24,2
24,slice1,spot25,2
25,slice1,spot26,2
26,slice1,spot27,2
27,slice1,spot28,2
28,slice1,spot29,2
29,slice1,spot30,2
30,slice1,spot31,2
31,slice1,spot32,2
32,slice1,spot33,2
33,slice1,spot34,2
34,slice1,spot35,2
35,slice1,spot36,2
36,slice1,spot37,2
37,slice1,spot38,0
38,slice1,spot39,2
39,slice1,spot40,2
40,slice1,spot41,2
41,slice1,spot42,2
42,slice1,spot43,2
43,slice1,spot44,2
44,slice1,spot45,2
45,slice1,spot46,2
46,slice1,spot47,2
47,slice1,spot48,0
48,slice1,spot49,2
49,slice1,spot50,2
50,slice1,spot51,2
51,slice1,spot52,2
52,slice1,spot53,2
53,slice1,spot54,2
54,slice1,spot55,2
55,slice1,spot56,2
56,slice1,spot57,2
57,slice1,spot58,0
58,slice1,spot59,2
59,slice1,spot60,2
60,slice1,spot61,0
61,slice1,spot62,2
62,slice1,spot63,2
63,slice1,spot64,2
64,slice1,spot65,2
65,slice1,spot66,0
66,slice1,spot67,2
67,slice1,spot68,2
68,slice1,spot69,2
69,slice1,spot70,2
70,slice1,spot71,2
71,slice1,spot72,2
72,slice1,spot73,2
73,slice1,spot74,2
74,slice1,spot75,2
75,slice1,spot76,2
76,slice1,spot77,0
77,slice1,spot78,2
78,slice1,spot79,0
79,slice1,spot80,2
80,slice1,spot81,2
81,slice1,spot82,2
82,slice1,spot83,0
