,sample,spot_name,cluster
0,slice1,spot1,1
1,slice1,spot2,1
2,slice1,spot3,1
3,slice1,spot4,1
4,slice1,spot5,1
5,slice1,spot6,1
6,slice1,spot7,4
7,slice1,spot8,1
8,slice1,spot9,2
9,slice1,spot10,1
10,slice1,spot11,1
11,slice1,spot12,1
12,slice1,spot13,1
13,slice1,spot14,1
14,slice1,spot15,4
15,slice1,spot16,4
16,slice1,spot17,1
17,slice1,spot18,2
18,slice1,spot19,4
19,slice1,spot20,4
20,slice1,spot21,1
21,slice1,spot22,1
22,slice1,spot23,1
23,slice1,spot24,1
24,slice1,spot25,1
25,slice1,spot26,1
26,slice1,spot27,1
27,slice1,spot28,1
28,slice1,spot29,1
29,slice1,spot30,1
30,slice1,spot31,4
31,slice1,spot32,1
32,slice1,spot33,1
33,slice1,spot34,1
34,slice1,spot35,1
35,slice1,spot36,1
36,slice1,spot37,1
37,slice1,spot38,1
38,slice1,spot39,1
39,slice1,spot40,1
40,slice1,spot41,1
41,slice1,spot42,1
42,slice1,spot43,1
43,slice1,spot44,1
44,slice1,spot45,1
45,slice1,spot46,1
46,slice1,spot47,1
47,slice1,spot48,1
48,slice1,spot49,1
49,slice1,spot50,1
50,slice1,spot51,4
51,slice1,spot52,1
52,slice1,spot53,1
53,slice1,spot54,1
54,slice1,spot55,4
55,slice1,spot56,1
56,slice1,spot57,1
57,slice1,spot58,1
58,slice1,spot59,1
59,slice1,spot60,1
60,slice1,spot61,1
61,slice1,spot62,1
62,slice1,spot63,1
63,slice1,spot64,1
64,slice1,spot65,1
65,slice1,spot66,1
66,slice1,spot67,1
67,slice1,spot68,1
68,slice1,spot69,1
69,slice1,spot70,1
70,slice1,spot71,1
71,slice1,spot72,1
72,slice1,spot73,4
73,slice1,spot74,4
74,slice1,spot75,4
75,slice1,spot76,1
76,slice1,spot77,4
77,slice1,spot78,1
78,slice1,spot79,1
79,slice1,spot80,1
80,slice1,spot81,4
81,slice1,spot82,1
82,slice1,spot83,1
83,slice1,spot84,1
84,slice1,spot85,1
85,slice1,spot86,4
86,slice1,spot87,1
87,slice1,spot88,4
88,slice1,spot89,1
89,slice1,spot90,1
90,slice1,spot91,1
91,slice1,spot92,1
92,slice1,spot93,1
93,slice1,spot94,2
94,slice1,spot95,1
95,slice1,spot96,1
96,slice1,spot97,1
97,slice1,spot98,1
98,slice1,spot99,1
99,slice1,spot100,1
100,slice1,spot101,4
101,slice1,spot102,4
102,slice1,spot103,4
103,slice1,spot104,1
104,slice1,spot105,2
105,slice1,spot106,4
106,slice1,spot107,3
107,slice1,spot108,4
108,slice1,spot109,4
109,slice1,spot110,4
110,slice1,spot111,1
111,slice1,spot112,2
112,slice1,spot113,1
113,slice1,spot114,4
114,slice1,spot115,1
115,slice1,spot116,4
116,slice1,spot117,3
117,slice1,spot118,3
118,slice1,spot119,4
119,slice1,spot120,3
120,slice1,spot121,1
121,slice1,spot122,4
122,slice1,spot123,1
123,slice1,spot124,2
124,slice1,spot125,2
125,slice1,spot126,4
126,slice1,spot127,4
127,slice1,spot128,1
128,slice1,spot129,4
129,slice1,spot130,2
130,slice1,spot131,3
131,slice1,spot132,1
132,slice1,spot133,2
133,slice1,spot134,4
134,slice1,spot135,3
135,slice1,spot136,2
136,slice1,spot137,1
137,slice1,spot138,3
138,slice1,spot139,4
139,slice1,spot140,1
140,slice1,spot141,1
141,slice1,spot142,1
142,slice1,spot143,1
143,slice1,spot144,4
144,slice1,spot145,4
145,slice1,spot146,4
146,slice1,spot147,1
147,slice1,spot148,1
148,slice1,spot149,4
149,slice1,spot150,4
150,slice1,spot151,4
151,slice1,spot152,4
152,slice1,spot153,4
153,slice1,spot154,4
154,slice1,spot155,4
155,slice1,spot156,3
156,slice1,spot157,4
157,slice1,spot158,4
158,slice1,spot159,3
159,slice1,spot160,4
160,slice1,spot161,4
161,slice1,spot162,1
162,slice1,spot163,4
163,slice1,spot164,3
164,slice1,spot165,3
165,slice1,spot166,4
166,slice1,spot167,4
167,slice1,spot168,4
168,slice1,spot169,1
169,slice1,spot170,4
170,slice1,spot171,4
171,slice1,spot172,1
172,slice1,spot173,4
173,slice1,spot174,4
174,slice1,spot175,4
175,slice1,spot176,2
176,slice1,spot177,4
177,slice1,spot178,4
178,slice1,spot179,3
179,slice1,spot180,4
180,slice1,spot181,1
181,slice1,spot182,3
182,slice1,spot183,3
183,slice1,spot184,4
184,slice1,spot185,4
185,slice1,spot186,4
186,slice1,spot187,1
187,slice1,spot188,2
188,slice1,spot189,4
189,slice1,spot190,2
190,slice1,spot191,1
191,slice1,spot192,4
192,slice1,spot193,4
193,slice1,spot194,4
194,slice1,spot195,4
195,slice1,spot196,4
196,slice1,spot197,3
197,slice1,spot198,4
198,slice1,spot199,3
199,slice1,spot200,4
200,slice1,spot201,4
201,slice1,spot202,3
202,slice1,spot203,4
203,slice1,spot204,4
204,slice1,spot205,4
205,slice1,spot206,4
206,slice1,spot207,4
207,slice1,spot208,4
208,slice1,spot209,3
209,slice1,spot210,4
210,slice1,spot211,4
211,slice1,spot212,4
212,slice1,spot213,4
213,slice1,spot214,4
214,slice1,spot215,3
215,slice1,spot216,3
216,slice1,spot217,4
217,slice1,spot218,4
218,slice1,spot219,4
219,slice1,spot220,4
220,slice1,spot221,4
221,slice1,spot222,4
222,slice1,spot223,4
223,slice1,spot224,4
224,slice1,spot225,4
225,slice1,spot226,4
226,slice1,spot227,3
227,slice1,spot228,4
228,slice1,spot229,4
229,slice1,spot230,4
230,slice1,spot231,4
231,slice1,spot232,4
232,slice1,spot233,4
233,slice1,spot234,4
234,slice1,spot235,4
235,slice1,spot236,1
236,slice1,spot237,4
237,slice1,spot238,4
238,slice1,spot239,3
239,slice1,spot240,3
240,slice1,spot241,4
241,slice1,spot242,4
242,slice1,spot243,4
243,slice1,spot244,3
244,slice1,spot245,4
245,slice1,spot246,3
246,slice1,spot247,4
247,slice1,spot248,4
248,slice1,spot249,4
249,slice1,spot250,4
250,slice1,spot251,4
251,slice1,spot252,4
252,slice1,spot253,4
253,slice1,spot254,4
254,slice1,spot255,4
255,slice1,spot256,4
256,slice1,spot257,4
257,slice1,spot258,2
258,slice1,spot259,4
259,slice1,spot260,4
260,slice1,spot261,4
261,slice1,spot262,4
262,slice1,spot263,4
263,slice1,spot264,3
264,slice1,spot265,2
265,slice1,spot266,1
266,slice1,spot267,4
267,slice1,spot268,4
268,slice1,spot269,4
269,slice1,spot270,1
270,slice1,spot271,4
271,slice1,spot272,4
272,slice1,spot273,3
273,slice1,spot274,2
274,slice1,spot275,4
275,slice1,spot276,4
276,slice1,spot277,4
277,slice1,spot278,3
278,slice1,spot279,4
279,slice1,spot280,4
280,slice1,spot281,4
281,slice1,spot282,4
282,slice1,spot283,4
283,slice1,spot284,4
284,slice1,spot285,4
285,slice1,spot286,4
286,slice1,spot287,4
287,slice1,spot288,4
288,slice1,spot289,4
289,slice1,spot290,1
290,slice1,spot291,4
291,slice1,spot292,4
292,slice1,spot293,4
293,slice1,spot294,2
294,slice1,spot295,4
295,slice1,spot296,4
296,slice1,spot297,4
297,slice1,spot298,4
298,slice1,spot299,4
299,slice1,spot300,1
300,slice1,spot301,4
301,slice1,spot302,4
302,slice1,spot303,4
303,slice1,spot304,4
304,slice1,spot305,4
